"DATE","DOY","week","TREAT","REP","STATION","ABIPN","BURSI","C7","CMAC","CSTIG","CTRIF","CYCSP","H13","HAXY","HCONV","HGLAC","HPARN","HVAR","PQUA","CANTHARID","LAMPY","LCW","MECOP","X20SPOT"
"7/1/2020",183,27,"7",1,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"7/16/2020",198,29,"7",1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"7/30/2020",212,31,"7",1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"8/13/2020",226,33,"7",1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0
"8/27/2020",240,35,"7",1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0
"9/3/2020",247,36,"7",1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"6/19/2020",171,25,"7",1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/1/2020",183,27,"7",1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"7/16/2020",198,29,"7",1,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,0,0
"7/30/2020",212,31,"7",1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"8/13/2020",226,33,"7",1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0
"8/27/2020",240,35,"7",1,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2,0,0,0
"9/3/2020",247,36,"7",1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6/19/2020",171,25,"7",1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"7/1/2020",183,27,"7",1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"7/16/2020",198,29,"7",1,4,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
"7/30/2020",212,31,"7",1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"8/13/2020",226,33,"7",1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8/27/2020",240,35,"7",1,4,0,0,0,1,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0
"9/3/2020",247,36,"7",1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
"6/19/2020",171,25,"7",1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/1/2020",183,27,"7",1,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/16/2020",198,29,"7",1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"7/30/2020",212,31,"7",1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8/13/2020",226,33,"7",1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0
"8/27/2020",240,35,"7",1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,1,0,3,0
"9/3/2020",247,36,"7",1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6/19/2020",171,25,"7",2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"7/1/2020",183,27,"7",2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0
"7/16/2020",198,29,"7",2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
"7/30/2020",212,31,"7",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"8/13/2020",226,33,"7",2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0
"8/27/2020",240,35,"7",2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1,0,0,0
"9/3/2020",247,36,"7",2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"6/19/2020",171,25,"7",2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"7/1/2020",183,27,"7",2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0
"7/16/2020",198,29,"7",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"7/30/2020",212,31,"7",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"8/13/2020",226,33,"7",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8/27/2020",240,35,"7",2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"9/3/2020",247,36,"7",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"6/19/2020",171,25,"7",2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/1/2020",183,27,"7",2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0
"7/16/2020",198,29,"7",2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"7/30/2020",212,31,"7",2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"8/13/2020",226,33,"7",2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"8/27/2020",240,35,"7",2,3,0,0,1,1,0,0,0,0,1,0,0,1,0,1,4,0,0,0,0
"9/3/2020",247,36,"7",2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6/19/2020",171,25,"7",2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/1/2020",183,27,"7",2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,7,0,0
"7/16/2020",198,29,"7",2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
"7/30/2020",212,31,"7",2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"8/13/2020",226,33,"7",2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,2,0,0
"8/27/2020",240,35,"7",2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,1,0
"9/3/2020",247,36,"7",2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"6/19/2020",171,25,"7",2,5,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0
"7/1/2020",183,27,"7",2,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0
"7/16/2020",198,29,"7",2,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"7/30/2020",212,31,"7",2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8/13/2020",226,33,"7",2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"8/27/2020",240,35,"7",2,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0
"9/3/2020",247,36,"7",2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6/19/2020",171,25,"7",3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"7/1/2020",183,27,"7",3,1,0,0,4,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
"7/16/2020",198,29,"7",3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"7/30/2020",212,31,"7",3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
"8/13/2020",226,33,"7",3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"8/27/2020",240,35,"7",3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"9/3/2020",247,36,"7",3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6/19/2020",171,25,"7",3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"7/1/2020",183,27,"7",3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"7/16/2020",198,29,"7",3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0
"7/30/2020",212,31,"7",3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,0
"8/13/2020",226,33,"7",3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
"8/27/2020",240,35,"7",3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9/3/2020",247,36,"7",3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6/19/2020",171,25,"7",3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"7/1/2020",183,27,"7",3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"7/16/2020",198,29,"7",3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,0
"7/30/2020",212,31,"7",3,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0
"8/13/2020",226,33,"7",3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"8/27/2020",240,35,"7",3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"9/3/2020",247,36,"7",3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6/19/2020",171,25,"7",3,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"7/1/2020",183,27,"7",3,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
"7/16/2020",198,29,"7",3,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0
"7/30/2020",212,31,"7",3,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
"8/13/2020",226,33,"7",3,4,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,1,1,0,0
"8/27/2020",240,35,"7",3,4,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"9/3/2020",247,36,"7",3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"6/19/2020",171,25,"7",3,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"7/1/2020",183,27,"7",3,5,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0
"7/16/2020",198,29,"7",3,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
"7/30/2020",212,31,"7",3,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"8/13/2020",226,33,"7",3,5,0,0,1,0,0,0,1,0,1,0,0,0,0,2,1,1,1,0,0
"8/27/2020",240,35,"7",3,5,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
"9/3/2020",247,36,"7",3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6/19/2020",171,25,"7",4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
"7/1/2020",183,27,"7",4,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0
"7/16/2020",198,29,"7",4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,1
"7/30/2020",212,31,"7",4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2,0,0
"8/13/2020",226,33,"7",4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"8/27/2020",240,35,"7",4,1,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,1,4,0
"9/3/2020",247,36,"7",4,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0
"6/19/2020",171,25,"7",4,2,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"7/1/2020",183,27,"7",4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"7/16/2020",198,29,"7",4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"7/30/2020",212,31,"7",4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"8/13/2020",226,33,"7",4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"8/27/2020",240,35,"7",4,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0
"9/3/2020",247,36,"7",4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6/19/2020",171,25,"7",4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/1/2020",183,27,"7",4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/16/2020",198,29,"7",4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"7/30/2020",212,31,"7",4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"8/13/2020",226,33,"7",4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"8/27/2020",240,35,"7",4,3,0,0,1,1,0,0,0,0,0,0,0,1,0,2,1,1,0,1,0
"9/3/2020",247,36,"7",4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6/19/2020",171,25,"7",4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"7/1/2020",183,27,"7",4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/16/2020",198,29,"7",4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"7/30/2020",212,31,"7",4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"8/13/2020",226,33,"7",4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
"8/27/2020",240,35,"7",4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"9/3/2020",247,36,"7",4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"6/19/2020",171,25,"7",4,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"7/1/2020",183,27,"7",4,5,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
"7/16/2020",198,29,"7",4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"7/30/2020",212,31,"7",4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"8/13/2020",226,33,"7",4,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0
"8/27/2020",240,35,"7",4,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"9/3/2020",247,36,"7",4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"6/19/2020",171,25,"7",5,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"7/1/2020",183,27,"7",5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"7/16/2020",198,29,"7",5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0
"7/30/2020",212,31,"7",5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0
"8/13/2020",226,33,"7",5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"8/27/2020",240,35,"7",5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
"9/3/2020",247,36,"7",5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"6/19/2020",171,25,"7",5,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"7/1/2020",183,27,"7",5,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"7/16/2020",198,29,"7",5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"7/30/2020",212,31,"7",5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0
"8/13/2020",226,33,"7",5,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"8/27/2020",240,35,"7",5,2,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0
"9/3/2020",247,36,"7",5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6/19/2020",171,25,"7",5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/1/2020",183,27,"7",5,3,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"7/16/2020",198,29,"7",5,3,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"7/30/2020",212,31,"7",5,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
"8/13/2020",226,33,"7",5,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
"8/27/2020",240,35,"7",5,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"9/3/2020",247,36,"7",5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6/19/2020",171,25,"7",5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"7/1/2020",183,27,"7",5,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/16/2020",198,29,"7",5,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"7/30/2020",212,31,"7",5,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"8/13/2020",226,33,"7",5,4,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,3,0,0
"8/27/2020",240,35,"7",5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0
"9/3/2020",247,36,"7",5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6/19/2020",171,25,"7",5,5,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/1/2020",183,27,"7",5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/16/2020",198,29,"7",5,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"7/30/2020",212,31,"7",5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0
"8/13/2020",226,33,"7",5,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"8/27/2020",240,35,"7",5,5,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1,0,0,0,0
"9/3/2020",247,36,"7",5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"6/19/2020",171,25,"7",6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/1/2020",183,27,"7",6,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0
"7/16/2020",198,29,"7",6,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"7/30/2020",212,31,"7",6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3
"8/13/2020",226,33,"7",6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"8/27/2020",240,35,"7",6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0
"9/3/2020",247,36,"7",6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"6/19/2020",171,25,"7",6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"7/1/2020",183,27,"7",6,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"7/16/2020",198,29,"7",6,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
"7/30/2020",212,31,"7",6,2,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0
"8/13/2020",226,33,"7",6,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8/27/2020",240,35,"7",6,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9/3/2020",247,36,"7",6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"6/19/2020",171,25,"7",6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/1/2020",183,27,"7",6,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/16/2020",198,29,"7",6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/30/2020",212,31,"7",6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8/13/2020",226,33,"7",6,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0
"8/27/2020",240,35,"7",6,3,0,0,3,0,0,0,1,0,0,0,0,1,0,0,2,0,0,1,0
"9/3/2020",247,36,"7",6,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6/19/2020",171,25,"7",6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"7/1/2020",183,27,"7",6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/16/2020",198,29,"7",6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"7/30/2020",212,31,"7",6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"8/13/2020",226,33,"7",6,4,0,0,1,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0
"8/27/2020",240,35,"7",6,4,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0
"9/3/2020",247,36,"7",6,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"6/19/2020",171,25,"7",6,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"7/1/2020",183,27,"7",6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/16/2020",198,29,"7",6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"7/30/2020",212,31,"7",6,5,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"8/13/2020",226,33,"7",6,5,0,0,0,0,0,0,0,0,3,0,0,0,1,1,2,0,1,0,1
"8/27/2020",240,35,"7",6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
"9/3/2020",247,36,"7",6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"6/19/2020",171,25,"CF",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"7/2/2020",184,27,"CF",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1
"7/17/2020",199,29,"CF",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,4
"7/30/2020",212,31,"CF",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"8/13/2020",226,33,"CF",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"8/28/2020",241,35,"CF",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
"9/4/2020",248,36,"CF",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"6/19/2020",171,25,"CF",1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"7/2/2020",184,27,"CF",1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0
"7/17/2020",199,29,"CF",1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"7/30/2020",212,31,"CF",1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8/13/2020",226,33,"CF",1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"8/28/2020",241,35,"CF",1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9/4/2020",248,36,"CF",1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6/19/2020",171,25,"CF",1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/2/2020",184,27,"CF",1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"7/17/2020",199,29,"CF",1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/30/2020",212,31,"CF",1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8/13/2020",226,33,"CF",1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
"8/28/2020",241,35,"CF",1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
"9/4/2020",248,36,"CF",1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"6/19/2020",171,25,"CF",1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"7/2/2020",184,27,"CF",1,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1
"7/17/2020",199,29,"CF",1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"7/30/2020",212,31,"CF",1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"8/13/2020",226,33,"CF",1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8/28/2020",241,35,"CF",1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"9/4/2020",248,36,"CF",1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6/19/2020",171,25,"CF",1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0
"7/2/2020",184,27,"CF",1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0
"7/17/2020",199,29,"CF",1,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"7/30/2020",212,31,"CF",1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8/13/2020",226,33,"CF",1,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"8/28/2020",241,35,"CF",1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
"9/4/2020",248,36,"CF",1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"6/19/2020",171,25,"CF",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"7/2/2020",184,27,"CF",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/17/2020",199,29,"CF",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/30/2020",212,31,"CF",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"8/13/2020",226,33,"CF",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6
